(85.3380079, 27.7545707)
(85.3155491, 27.6430266)
(85.3249845, 27.7132913)
(85.2751396, 27.6980353)
(85.3749907, 27.6456248)
(85.2747649, 27.7154328)
(85.3157852, 27.738692)
(85.4012959, 27.7608362)
(85.3415341, 27.6836788)
(85.4628321, 27.6451039)
(85.3207646, 27.6845392)
(85.3269522, 27.6816556)
(85.3843904, 27.7479987)
(85.3335626, 27.6793887)
(85.3024367, 27.6449081)
(85.3600272, 27.6662969)
(85.427999, 27.6438404)
(85.345382, 27.6832221)
(85.2890827, 27.661031)
(85.2905881, 27.6704544)
